Reg. Nr;Nosaukums;ATVK;Adrese;Kategorija;X koordināta;Y koordināta;Tips;Tipa nosaukums
80488/1903;"Bijušās mehāniskās darbnīcas un naftas bāze ""Spilva""";Babītes novads, Babītes pagasts;Latvijas Republika, Babītes nov., Babītes pag.;Potenciāli piesārņota vieta;23.967028;56.966572;92;Tirdzniecības objekti
80488/1904;Bijusī DUS,Babītes pag.;Babītes novads, Babītes pagasts;Latvijas Republika, Babītes nov., Babītes pag.;Potenciāli piesārņota vieta;23.711111;56.894444;21;DUS (GUS)
80488/1905;Bijušās minerālmēslu noliktavas Babītes pag.;Babītes novads, Babītes pagasts;Latvijas Republika, Babītes nov., Babītes pag.;Potenciāli piesārņota vieta;23.878611;56.941389;43;Minerālmēslu un pesticīdu glabātavas
80488/1908; Kubs E SIA  DUS, Babītes pag.;Babītes novads, Babītes pagasts;Latvijas Republika, Babītes nov., Babītes pag.;Piesārņota vieta;23.919167;56.955833;21;DUS (GUS)
80488/4009;"A/S ""Jūras inženierģeoloģija""";Babītes novads, Babītes pagasts;Latvijas Republika, Babītes nov., Babītes pag.;Potenciāli piesārņota vieta;23.945178;56.951361;92;Tirdzniecības objekti
80488/4016;Babītes kokapstrādes uzņēmuma mehāniskās darbnīcas;Babītes novads, Babītes pagasts;Latvijas Republika, Babītes nov., Babītes pag.;Potenciāli piesārņota vieta;23.950308;56.954528;92;Tirdzniecības objekti
80488/4373;SIA Lindstrom, veļas mazgātava;Babītes novads, Babītes pagasts;Latvijas Republika, Babītes nov., Babītes pag.;Potenciāli piesārņota vieta;23.904772;56.947178;91;Ķīmiskās tīrītavas
80528/5480;Garkalnes mežniecības 25. un 33. kvartāls;Carnikavas novads;Latvijas Republika, Carnikavas nov.;Piesārņota vieta;24.1439;57.0656;12;Ķīmiskās un naftas rūpniecības objekti
80528/919;"Notekūdeņu fitrācijas laukums SIA ""Carnikavas dārznieks""";Carnikavas novads;Latvijas Republika, Carnikavas nov.;Potenciāli piesārņota vieta;24.259444;57.093611;33;Notekūdeņu attīrīšanas iekārtas
80568/1425;Daugmales pagasta sadzīves atkritumu izgāztuve;Ķekavas novads, Daugmales pagasts;Latvijas Republika, Ķekavas nov., Daugmales pag.;Potenciāli piesārņota vieta;24.399722;56.818056;31;Vecas atkritumu izgāztuves
80568/1426;Daugmales attīrīšanas iekārtas;Ķekavas novads, Daugmales pagasts;Latvijas Republika, Ķekavas nov., Daugmales pag.;Potenciāli piesārņota vieta;24.4275;56.814722;33;Notekūdeņu attīrīšanas iekārtas
80568/1427;Bij.mehāniskās darbnīcas, Daugmales pag.;Ķekavas novads, Daugmales pagasts;Latvijas Republika, Ķekavas nov., Daugmales pag.;Potenciāli piesārņota vieta;24.4125;56.823056;92;Tirdzniecības objekti
80608/3673;Bijusī DUS,Garkalne;Garkalnes novads;Latvijas Republika, Garkalnes nov.;Potenciāli piesārņota vieta;24.406944;57.041944;21;DUS (GUS)
80608/3674;"Dzelzceļa avārija pie stacijas ""Ropaži""";Garkalnes novads;Latvijas Republika, Garkalnes nov.;Potenciāli piesārņota vieta;24.405;57.043611;70;Avāriju (negadījumu) vietas
80608/4657;SIA “Latvija Statoil”, DUS;Garkalnes novads;Latvijas Republika, Garkalnes nov.;Potenciāli piesārņota vieta;24.291667;57.005278;21;DUS (GUS)
80608/4833;SIA “Massonyx Ltd” sašķidrinātas gāzes glabāšanas un uzpildes stacija “Garkalne”;Garkalnes novads;Latvijas Republika, Garkalnes nov.;Potenciāli piesārņota vieta;24.42749;57.0516865;92;Tirdzniecības objekti
80648/1399;Vangažu asfaltbetona rūpnīca,Inčukalna pag.;Inčukalna novads, Inčukalna pagasts;Latvijas Republika, Inčukalna nov., Inčukalna pag.;Potenciāli piesārņota vieta;24.583889;57.077222;12;Ķīmiskās un naftas rūpniecības objekti
80648/1400;Ziemeļu gudrona dīķis;Inčukalna novads, Inčukalna pagasts;Latvijas Republika, Inčukalna nov., Inčukalna pag.;Piesārņota vieta;24.604722;57.109167;12;Ķīmiskās un naftas rūpniecības objekti
80648/1401;"Naftas bāze ""Vangaži""";Inčukalna novads, Inčukalna pagasts;Latvijas Republika, Inčukalna nov., Inčukalna pag.;Piesārņota vieta;24.594444;57.076111;22;Naftas bāzes
80648/1402;"A/S ""Virši - A"", Inčukalna pag.";Inčukalna novads, Inčukalna pagasts;Latvijas Republika, Inčukalna nov., Inčukalna pag.;Piesārņota vieta;24.704167;57.1275;21;DUS (GUS)
80648/1403;"SIA ""Latgranula"" ,Inčukalna pag.";Inčukalna novads, Inčukalna pagasts;Latvijas Republika, Inčukalna nov., Inčukalna pag.;Potenciāli piesārņota vieta;24.678056;57.093333;65;Noliktavas
80648/1474;Dienvidu gudrona dīķis;Inčukalna novads, Inčukalna pagasts;Latvijas Republika, Inčukalna nov., Inčukalna pag.;Piesārņota vieta;24.632222;57.088056;12;Ķīmiskās un naftas rūpniecības objekti
80648/4065;"SIA ""Inčukalna Timmer""";Inčukalna novads, Inčukalna pagasts;Latvijas Republika, Inčukalna nov., Inčukalna pag.;Potenciāli piesārņota vieta;24.687222;57.095278;92;Tirdzniecības objekti
80688/1482;Degvielas bāze un mehāniskās darbnīcas Inciemā;Krimuldas novads, Krimuldas pagasts;Latvijas Republika, Krimuldas nov., Krimuldas pag.;Potenciāli piesārņota vieta;24.875;57.260278;92;Tirdzniecības objekti
80688/1483;Ieviņu sadzīves atkritumu izgāztuve;Krimuldas novads, Krimuldas pagasts;Latvijas Republika, Krimuldas nov., Krimuldas pag.;Potenciāli piesārņota vieta;24.676944;57.191389;31;Vecas atkritumu izgāztuves
80688/1519;"Bijusī minerālmēslu noliktava ""Dabras""";Krimuldas novads, Krimuldas pagasts;Latvijas Republika, Krimuldas nov., Krimuldas pag., Dabras;Potenciāli piesārņota vieta;24.84043333;57.24937777;43;Minerālmēslu un pesticīdu glabātavas
80688/1521;"Bijusī zvēru ferma ""Sunīši""";Krimuldas novads, Krimuldas pagasts;Latvijas Republika, Krimuldas nov., Krimuldas pag., Kalniņi Sunīšos;Potenciāli piesārņota vieta;24.69313333;57.15236388;14;Vieglās rūpniecības objekti
80688/1522;Inčukalna pazemes gāzes krātuve;Krimuldas novads, Krimuldas pagasts;Latvijas Republika, Krimuldas nov., Krimuldas pag., Inčukalna gāzes krātuve;Potenciāli piesārņota vieta;24.69884166;57.17023888;23;Gāzes krātuves un glabātuves
80688/1523;DUS Inciems;Krimuldas novads, Krimuldas pagasts;Latvijas Republika, Krimuldas nov., Krimuldas pag., Inciems, DUS Nr. 52;Potenciāli piesārņota vieta;24.875;57.26138888;21;DUS (GUS)
80688/1846;Degvielas bāze un mehāniskās darbnīcas Raganā;Krimuldas novads, Krimuldas pagasts;Latvijas Republika, Krimuldas nov., Krimuldas pag., Ragana, Mehāniskās darbnīcas;Potenciāli piesārņota vieta;24.72709722;57.18568611;46;Darbnīcas
80688/1910;Siguldas sadzīves atkritumu izgāztuve;Krimuldas novads, Krimuldas pagasts;Latvijas Republika, Krimuldas nov., Krimuldas pag.;Piesārņota vieta;24.783333;57.138056;31;Vecas atkritumu izgāztuves
80708/1479;"DUS ""Mellupe"", Ķekavas pag.";Ķekavas novads, Ķekavas pagasts;Latvijas Republika, Ķekavas nov., Ķekavas pag., Mellupi, Mellupi;Piesārņota vieta;24.10972222;56.7375;21;DUS (GUS)
80708/1480;Attīrīšanas iekārtu nosēddīķi;Ķekavas novads, Ķekavas pagasts;Latvijas Republika, Ķekavas nov., Ķekavas pag., Ķekava, Celtnieku iela, 19;Potenciāli piesārņota vieta;24.23888888;56.81972222;33;Notekūdeņu attīrīšanas iekārtas
80708/1481;"SIA ""Tilpums"" DUS, automazgāztuve";Ķekavas novads, Ķekavas pagasts;Latvijas Republika, Ķekavas nov., Ķekavas pag., Krustkalni, Cerības;Piesārņota vieta;24.14666666;56.88916666;21;DUS (GUS)
80708/4209;AS Ķekava, putnu fabrika;Ķekavas novads, Ķekavas pagasts;Latvijas Republika, Ķekavas nov., Ķekavas pag.;Potenciāli piesārņota vieta;24.238639;56.822381;41;Fermas
80708/4742;SIA “Kalnakrogs”, degvielas un gāzes uzpildes stacija;Ķekavas novads, Ķekavas pagasts;Latvijas Republika, Ķekavas nov., Ķekavas pag., Ķekava, Rīgas iela, 107;Potenciāli piesārņota vieta;24.246944;56.821667;21;DUS (GUS)
80748/1847;Minerālmēslu noliktava Upmalas;Mālpils novads;Latvijas Republika, Mālpils nov., Upmalas, Kliesmetes;Potenciāli piesārņota vieta;24.90361111;56.99305555;43;Minerālmēslu un pesticīdu glabātavas
80748/1848;Lidlauks, minerālmēslu noliktava Mālpils pag.;Mālpils novads;Latvijas Republika, Mālpils nov., Upeslīči;Potenciāli piesārņota vieta;24.94388888;57.04611111;43;Minerālmēslu un pesticīdu glabātavas
80748/1849;Sidgundas mehāniskā darbnīca un degvielas glabātuve;Mālpils novads;Latvijas Republika, Mālpils nov., Sidgunda, Kroņu iela, 3;Potenciāli piesārņota vieta;24.92083333;56.9625;46;Darbnīcas
80748/1850;"DUS ""Upmalas"",Mālpils pag.";Mālpils novads;Latvijas Republika, Mālpils nov., Upmalas, Kliesmetes;Potenciāli piesārņota vieta;24.90744444;56.99265555;21;DUS (GUS)
80748/1851;Bijušās mehāniskās darbnīcas un degvielas glabātuve Vibroka;Mālpils novads;Latvijas Republika, Mālpils nov., Mālpils, Vibrokas iela, 12;Potenciāli piesārņota vieta;24.95130555;57.01983333;46;Darbnīcas
80748/1852;Mālpils pagasta katlu māja;Mālpils novads;Latvijas Republika, Mālpils nov., Mālpils, Enerģētikas iela, 3;Potenciāli piesārņota vieta;24.95944444;57.01166666;19;Katlu mājas, koģenerācijas stacijas
80748/3675;"DUS ""Virši"" , Mālpils pag.";Mālpils novads;Latvijas Republika, Mālpils nov., Mālpils, Skulmes iela, 5;Piesārņota vieta;24.96555555;57.01239444;21;DUS (GUS)
80748/3676;"Mālpils pagasta vecā izgāztuve ""Vilkači""";Mālpils novads;Latvijas Republika, Mālpils nov.;Piesārņota vieta;25.024444;57.013611;31;Vecas atkritumu izgāztuves
80748/4421;SIA “Laiko”;Mālpils novads;Latvijas Republika, Mālpils nov., Upmalas, Tīnes iela, 1;Potenciāli piesārņota vieta;24.91636111;56.99341666;18;Kokapstrādes rūpn.
80768/1475;"VAS Starptautiskā lidosta ""Rīga""";Mārupes novads;"Latvijas Republika, Mārupes nov., Lidosta ""Rīga"", Torņa iela";Piesārņota vieta;23.98;56.9225;63;Lidlauki
80768/1476;"Lidostas ""Rīga"" bij.degvielas bāze, Mārupes pag.";Mārupes novads;"Latvijas Republika, Mārupes nov., Lidosta ""Rīga"", Dzirnieku iela";Piesārņota vieta;23.98527777;56.91694444;22;Naftas bāzes
80768/1718;"Gaisa spēku perons lidostas ""Rīga"" teritorijā, Aizsardzības ministrijas valdījuma objekts";Mārupes novads;Latvijas Republika, Mārupes nov.;Potenciāli piesārņota vieta;23.964194;56.925083;50;Militārie objekti
80768/1898;"SIA ""Mārupe"" DUS un naftas bāze";Mārupes novads;Latvijas Republika, Mārupes nov., Jaunmārupe, Mazcenu aleja, 20/1;Potenciāli piesārņota vieta;23.93333333;56.88361111;21;DUS (GUS)
80768/4697;"SIA ""Inversija"", katlu māja";Mārupes novads;Latvijas Republika, Mārupes nov.;Potenciāli piesārņota vieta;23.961944;56.926111;19;Katlu mājas, koģenerācijas stacijas
80768/915;Minerālmēslu noliktava,Mārupes pag.;Mārupes novads;Latvijas Republika, Mārupes nov., Jaunmārupe, Loka ceļš, 65;Potenciāli piesārņota vieta;23.95333333;56.87583333;43;Minerālmēslu un pesticīdu glabātavas
80768/916;Mārupes sadzīves atkritumu izgāztuve;Mārupes novads;Latvijas Republika, Mārupes nov., Dardedzes B;Piesārņota vieta;23.99659444;56.85484722;31;Vecas atkritumu izgāztuves
80768/917;Bijusī aviācijas bāzes degvielas noliktava;Mārupes novads;Latvijas Republika, Mārupes nov.;Piesārņota vieta;23.961944;56.917778;22;Naftas bāzes
80808/1428;Janas,Olaines bij.  sovh.. degvielas bāze;Olaines novads, Olaines pagasts;Latvijas Republika, Olaines nov., Olaines pag., Jaunolaine, Janas;Potenciāli piesārņota vieta;23.97305555;56.79388888;21;DUS (GUS)
80808/1429;Damradi,bij. armijas daļa;Olaines novads, Olaines pagasts;Latvijas Republika, Olaines nov., Olaines pag., Damradi, Damradi 5;Potenciāli piesārņota vieta;23.82726944;56.74468611;50;Militārie objekti
80808/1430;Olaines sadzīves atkritumu izgāztuve;Olaines novads, Olaines pagasts;Latvijas Republika, Olaines nov., Olaines pag.;Piesārņota vieta;23.928611;56.811667;31;Vecas atkritumu izgāztuves
80808/1539;Ekolauks;Olaines novads, Olaines pagasts;Latvijas Republika, Olaines nov., Olaines pag.;Piesārņota vieta;23.936389;56.824167;12;Ķīmiskās un naftas rūpniecības objekti
80808/1540;Bij.Olaines sovh.mehāniskās darbnīcas;Olaines novads, Olaines pagasts;Latvijas Republika, Olaines nov., Olaines pag., Jaunolaine, Mehāniskās darbnīcas;Potenciāli piesārņota vieta;23.96916666;56.79194444;92;Tirdzniecības objekti
80808/1542;Lukoil- Baltija R naftas bāze;Olaines novads, Olaines pagasts;Latvijas Republika, Olaines nov., Olaines pag., Rīgas Jelgavas šoseja 16.km;Piesārņota vieta;23.996389;56.815278;22;Naftas bāzes
80808/3672;"SIA ""Biolar"" ražošanas atkritumu izgāztuve";Olaines novads, Olaines pagasts;Latvijas Republika, Olaines nov., Olaines pag.;Piesārņota vieta;23.927222;56.820278;12;Ķīmiskās un naftas rūpniecības objekti
80808/3677;Agro noliktavas,Olaines pag.;Olaines novads, Olaines pagasts;Latvijas Republika, Olaines nov., Olaines pag., Pārolaine, Agronoliktava;Potenciāli piesārņota vieta;23.96083333;56.78638888;43;Minerālmēslu un pesticīdu glabātavas
80848/1909;Ropažu sadzīves atkritumu izgāztuve;Ropažu novads;Latvijas Republika, Ropažu nov.;Piesārņota vieta;24.6475;56.929444;31;Vecas atkritumu izgāztuves
80848/1911;"Katlumāja Zaķumuižā, tagad SIA ""Fenikss""";Ropažu novads;Latvijas Republika, Ropažu nov., Zaķumuiža, Feniks AV;Potenciāli piesārņota vieta;24.50277777;56.96361111;19;Katlu mājas, koģenerācijas stacijas
80848/1912;Degvielas uzpildes stacija Zaķumuižā;Ropažu novads;Latvijas Republika, Ropažu nov., Zaķumuiža, Veltiņi;Potenciāli piesārņota vieta;24.50027777;56.96388888;21;DUS (GUS)
80848/1913;"Zvēru ferma z/s ""Stirnas"",Ropažu pag.";Ropažu novads;Latvijas Republika, Ropažu nov.;Potenciāli piesārņota vieta;24.621667;57.020833;41;Fermas
80848/1914;Silakroga garāžas (bijusī Armijas daļa);Ropažu novads;Latvijas Republika, Ropažu nov., Silakrogs, Jāņsili;Potenciāli piesārņota vieta;24.4275;56.96444444;92;Tirdzniecības objekti
80848/1915;Bijusī pesticīdu noliktava,Ropažu pag.;Ropažu novads;Latvijas Republika, Ropažu nov.;Potenciāli piesārņota vieta;24.649722;56.929167;43;Minerālmēslu un pesticīdu glabātavas
80848/1916;Bijusās mehāniskās darbnīcas un degvielas bāze Kākciemā;Ropažu novads;Latvijas Republika, Ropažu nov., Oškalnu darbnīcas;Potenciāli piesārņota vieta;24.60861111;56.91583333;21;DUS (GUS)
80848/1917;Sadzīves notekūdeņi Kākciems;Ropažu novads;Latvijas Republika, Ropažu nov., Kākciems, Kākciems;Potenciāli piesārņota vieta;24.58722222;56.91416666;33;Notekūdeņu attīrīšanas iekārtas
80848/1918;"Atkritumu izgāztuve ""Tumšupe""";Ropažu novads;Latvijas Republika, Ropažu nov.;Potenciāli piesārņota vieta;24.612222;57.008889;31;Vecas atkritumu izgāztuves
80848/1919;Bijušās armijas daļas garāžas ,Ropažu pag.;Ropažu novads;Latvijas Republika, Ropažu nov., Mucenieki, Viesuļi;Potenciāli piesārņota vieta;24.37888888;56.95972222;50;Militārie objekti
80848/1933;"Ropažu mehāniskās darbnīcas, DUS ""Nivals""";Ropažu novads;Latvijas Republika, Ropažu nov., Ropaži, Mehāniskās darbnīcas;Piesārņota vieta;24.63611111;56.97;21;DUS (GUS)
80848/4010;"Specializētais soc .aprūpes centrs ""Ropaži""";Ropažu novads;Latvijas Republika, Ropažu nov.;Potenciāli piesārņota vieta;24.623611;56.980833;33;Notekūdeņu attīrīšanas iekārtas
80848/4011;"Bijušais kolhoza palīgražošanas cehs ""Groskangari"", Ropažu pag.";Ropažu novads;Latvijas Republika, Ropažu nov.;Potenciāli piesārņota vieta;24.644444;56.926389;11;Pārtikas rūpniecības objekti
80848/4012;Bij. minerālmēslu noliktava Zaķumuižā, Ropažu pagasts;Ropažu novads;Latvijas Republika, Ropažu nov., Zaķumuiža, Anrī;Potenciāli piesārņota vieta;24.53165277;56.96168611;43;Minerālmēslu un pesticīdu glabātavas
80848/4013;Bij. minerālmēslu noliktava Zaķumuižā, Ropažu pagasts;Ropažu novads;Latvijas Republika, Ropažu nov.;Potenciāli piesārņota vieta;24.531654;56.961685;65;Noliktavas
80888/1524;"Bijusī sadzīves atkritumu izgāztuve ""Kūdra""";Babītes novads, Salas pagasts;Latvijas Republika, Babītes nov., Salas pag.;Piesārņota vieta;23.569444;56.9175;31;Vecas atkritumu izgāztuves
80888/1526;Bijusī DUS, Salas pag.;Babītes novads, Salas pagasts;Latvijas Republika, Babītes nov., Salas pag., Spuņciems, Varavīksnes;Potenciāli piesārņota vieta;23.70972222;56.93833333;21;DUS (GUS)
80888/1527;Bijušais minerālmēslu šķūnis;Babītes novads, Salas pagasts;Latvijas Republika, Babītes nov., Salas pag.;Potenciāli piesārņota vieta;23.654167;56.920833;43;Minerālmēslu un pesticīdu glabātavas
80928/1419;Bijusī minerālmēslu noliktava, Sējas pag.;Sējas novads;Latvijas Republika, Sējas nov., Ziedkalni;Potenciāli piesārņota vieta;24.6;57.18888888;65;Noliktavas
80928/1420;Bijušās mehāniskās darbnīcas un degvielas glabātuve Sējas pag.;Sējas novads;Latvijas Republika, Sējas nov., Remonthalle;Potenciāli piesārņota vieta;24.62972222;57.15861111;46;Darbnīcas
80948/1925;"Bijusī VZDS ""Sigulda"" naftas bāze";Siguldas novads, Siguldas pagasts;Latvijas Republika, Siguldas nov., Siguldas pag., Peltes, Vējupītes iela, 16;Potenciāli piesārņota vieta;24.895;57.15111111;22;Naftas bāzes
80948/1930;Bijušais  Siguldas sadzīves pakalpojumu kombināts;Siguldas novads, Siguldas pilsēta;Latvijas Republika, Siguldas nov., Sigulda, Dārza iela, 31;Piesārņota vieta;24.86611111;57.15638888;19;Katlu mājas, koģenerācijas stacijas
80948/5098;Gaujas Nacionālais Parks pie Vējupītes Siguldā;Siguldas novads, Siguldas pilsēta;Latvijas Republika, Siguldas nov., Sigulda;Potenciāli piesārņota vieta;24.878333;57.171111;70;Avāriju (negadījumu) vietas
80968/1404;"Sadzīves atkritumu izgāztuve ""Getliņi""";Stopiņu novads;Latvijas Republika, Stopiņu nov.;Piesārņota vieta;24.261667;56.885833;31;Vecas atkritumu izgāztuves
80968/1727;Zs 19.bataljons,Stopiņu pag., Aizsardzības ministrijas valdījuma objekts;Stopiņu novads;Latvijas Republika, Stopiņu nov., Ulbroka, Bataljons;Potenciāli piesārņota vieta;24.30041666;56.95022222;50;Militārie objekti
80968/4237;SIA ”Ulbroka”, cūku komplekss;Stopiņu novads;Latvijas Republika, Stopiņu nov.;Potenciāli piesārņota vieta;24.281944;56.931944;41;Fermas
80968/4253;SIA VAE Rīga;Stopiņu novads;Latvijas Republika, Stopiņu nov.;Potenciāli piesārņota vieta;24.2435325;56.9144325;13;Metālapstrādes objekti
80968/4307;SIA ”SKS Baltija”;Stopiņu novads;Latvijas Republika, Stopiņu nov., Rumbula, Granīta iela, 26A;Potenciāli piesārņota vieta;24.25295555;56.91138611;12;Ķīmiskās un naftas rūpniecības objekti
80968/699;Ulbroka, attīrīšanas iekārtas;Stopiņu novads;Latvijas Republika, Stopiņu nov., Ulbrokas attīrīšanas iekārtas;Potenciāli piesārņota vieta;24.27055555;56.94861111;33;Notekūdeņu attīrīšanas iekārtas
80968/700;Ulbroka, Institūta iela 3;Stopiņu novads;Latvijas Republika, Stopiņu nov., Ulbroka, Institūta iela, 3A;Potenciāli piesārņota vieta;24.28833333;56.94277777;21;DUS (GUS)
80968/701;Juglaslīči, Latvenergo CET Juglas iecirknis;Stopiņu novads;Latvijas Republika, Stopiņu nov., Līči, Juglaslīči;Potenciāli piesārņota vieta;24.36388888;56.94666666;21;DUS (GUS)
80968/702;Bijusī PSRS armijas teritorija - daļa Cekule;Stopiņu novads;Latvijas Republika, Stopiņu nov.;Potenciāli piesārņota vieta;24.416389;56.924722;50;Militārie objekti
84015/1438;Bijusī degvielas bāze, Kuldīgas iela 53;Saldus novads, Saldus pilsēta;Latvijas Republika, Saldus nov., Saldus, Kuldīgas iela, 53;Potenciāli piesārņota vieta;22.48055555;56.67694444;21;DUS (GUS)
84015/4368;SIA Limos;Saldus novads, Saldus pilsēta;Latvijas Republika, Saldus nov., Saldus, Avotu iela, 4;Potenciāli piesārņota vieta;22.48702777;56.6645;91;Ķīmiskās tīrītavas
84015/4721;SIA “ALCO”, DUS;Saldus novads, Saldus pilsēta;Latvijas Republika, Saldus nov., Saldus, Jelgavas iela, 3;Potenciāli piesārņota vieta;22.49555555;56.66666666;21;DUS (GUS)
84015/4735;SIA “ALCO”, DUS;Saldus novads, Saldus pilsēta;Latvijas Republika, Saldus nov., Saldus, Apvedceļš, 5;Potenciāli piesārņota vieta;22.47666666;56.68333333;21;DUS (GUS)
84015/4879;SIA „Ardeks” gaļas pārstrādes uzņēmums;Saldus novads, Saldus pilsēta;Latvijas Republika, Saldus nov., Saldus, Dārza iela, 19;Potenciāli piesārņota vieta;22.47993055;56.65759722;11;Pārtikas rūpniecības objekti
84055/1471;Dūmiņi;Brocēnu novads, Brocēnu pilsēta;Latvijas Republika, Brocēnu nov., Brocēni;Potenciāli piesārņota vieta;22.581944;56.6975;31;Vecas atkritumu izgāztuves
84055/1472;"A/s ""Brocēni""";Brocēnu novads, Brocēnu pilsēta;Latvijas Republika, Brocēnu nov., Brocēni, Liepnieku iela, 15;Potenciāli piesārņota vieta;22.56777777;56.69166666;16;Minerālrūpniecības objekti
84055/4249;SIA „Brocēnu metāls” metālu apstrādes ražotne;Brocēnu novads, Brocēnu pilsēta;Latvijas Republika, Brocēnu nov., Brocēni, Liepnieku iela, 10;Potenciāli piesārņota vieta;22.56961388;56.69023333;13;Metālapstrādes objekti
84055/5218;Brikšņi - bijusī šīfera kombināta izgāztuve;Brocēnu novads, Brocēnu pilsēta;Latvijas Republika, Brocēnu nov., Brocēni, Brikšņi;Potenciāli piesārņota vieta;22.58094166;56.69641944;31;Vecas atkritumu izgāztuves
84257/4306;SC Būvmateriāli asfaltbetona ražotne;Brocēnu novads, Brocēnu pilsēta;Latvijas Republika, Brocēnu nov., Brocēni, Ceļinieki;Potenciāli piesārņota vieta;22.56444444;56.69472222;16;Minerālrūpniecības objekti
84257/4364;SIA “Saldus ceļinieks”;Brocēnu novads, Brocēnu pilsēta;Latvijas Republika, Brocēnu nov., Brocēni, Ceļinieki;Potenciāli piesārņota vieta;22.56694444;56.69444444;16;Minerālrūpniecības objekti
84488/1647;"""Krastmaļi"" minerālmēslu šķūnis";Saldus novads, Ezeres pagasts;Latvijas Republika, Saldus nov., Ezeres pag., Ezere, Šķūnis;Potenciāli piesārņota vieta;22.36583333;56.41;43;Minerālmēslu un pesticīdu glabātavas
84488/1648;Centra ferma;Saldus novads, Ezeres pagasts;Latvijas Republika, Saldus nov., Ezeres pag., Ezere, Centra ferma;Potenciāli piesārņota vieta;22.36944444;56.41055555;41;Fermas
84488/1652;Muciņas degvielas uzpildes stacija;Saldus novads, Ezeres pagasts;Latvijas Republika, Saldus nov., Ezeres pag., Ezere, Muciņas;Potenciāli piesārņota vieta;22.365;56.40805555;21;DUS (GUS)
84488/1653;Upmaļi liellopu ferma;Saldus novads, Ezeres pagasts;Latvijas Republika, Saldus nov., Ezeres pag., Upmaļi;Potenciāli piesārņota vieta;22.31722222;56.41222222;41;Fermas
